X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol
-288880.7851,6700758.212,6316,2005/11/02 12:00:00+00,d6,2500,800,0,0,0,0,13.42,7.89,714.5,8.71,83.6,0,0,0,0,0,0,0,0,0,0,0,0,1807,Bathurst Basin,Floating Harbour,2500,800
-289312.6592,6700865.647,6317,2005/11/10 12:00:00+00,d3,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,Industrial Museum,Floating Harbour,0,5400
-288457.3322,6701943.483,6318,2005/11/10 12:00:00+00,d9,0,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,Bristol Bridge,Floating Harbour,0,7900
-284389.19,6701650.563,6319,2005/11/11 12:00:00+00,d99,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,Netham Lock,Feeder Canal,0,4500
-289036.1314,6701008.409,6320,2005/11/16 12:00:00+00,d5,17000,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,Prince Street Bridge,Floating Harbour,17000,3300
-289186.4951,6701627.563,6321,2005/11/30 12:00:00+00,d4,10000,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,St Augustines Reach,Floating Harbour,10000,3500
-288531.5121,6701217.017,6322,2005/12/20 12:00:00+00,d18,26000,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,Redcliffe Bridge,Floating Harbour,26000,5700
-290295.4778,6701170.247,6323,2006/01/04 12:00:00+00,d2,6000,1900,0,0,0,430,5.48,7.88,769.5,11.97,95.1,0,0,0,0,0,0,0,0,0,0,0,0,1860,S.S. Great Britain,Floating Harbour,6000,1900
-289312.6592,6700865.647,6324,2006/01/04 12:00:00+00,d3,8000,3000,0,0,0,470,5.75,7.76,731.1,12.01,96.1,0,0,0,0,0,0,0,0,0,0,0,0,1861,Industrial Museum,Floating Harbour,8000,3000
-289186.4951,6701627.563,6325,2006/01/11 12:00:00+00,d4,4900,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,St Augustines Reach,Floating Harbour,4900,2200
-288531.5121,6701217.017,6326,2006/01/11 12:00:00+00,d18,9000,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,Redcliffe Bridge,Floating Harbour,9000,2900
-291293.9654,6700743.108,6327,2006/01/25 12:00:00+00,d1,4000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,Baltic Wharf,Floating Harbour,4000,1900
-289312.6592,6700865.647,6328,2006/02/01 12:00:00+00,d3,6000,1900,0,0,0,114,3.73,7.88,929.3,13.58,103.2,0,0,0,0,0,0,0,0,0,0,0,0,1882,Industrial Museum,Floating Harbour,6000,1900
-289186.4951,6701627.563,6329,2006/02/15 12:00:00+00,d4,7200,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,St Augustines Reach,Floating Harbour,7200,760
-289036.1314,6701008.409,6330,2006/02/15 12:00:00+00,d5,6300,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,Prince Street Bridge,Floating Harbour,6300,1500
-291293.9654,6700743.108,6331,2006/03/01 12:00:00+00,d1,8000,5000,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,Baltic Wharf,Floating Harbour,8000,5000
-288457.3322,6701943.483,6332,2006/03/01 12:00:00+00,d9,11000,5100,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,Bristol Bridge,Floating Harbour,11000,5100
-284389.19,6701650.563,6333,2006/03/01 12:00:00+00,d99,8000,4700,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,Netham Lock,Feeder Canal,8000,4700
-288531.5121,6701217.017,6334,2006/03/15 12:00:00+00,d18,4800,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,Redcliffe Bridge,Floating Harbour,4800,2600
-288531.5121,6701217.017,6335,2006/03/29 13:00:00+01,d18,14000,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,Redcliffe Bridge,Floating Harbour,14000,2700
-288531.5121,6701217.017,6336,2006/04/19 13:00:00+01,d18,1300,530,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,Redcliffe Bridge,Floating Harbour,1300,530
-291293.9654,6700743.108,6337,2006/04/26 13:00:00+01,d1,610,160,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,Baltic Wharf,Floating Harbour,610,160
-288531.5121,6701217.017,6338,2006/04/26 13:00:00+01,d18,1700,290,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,Redcliffe Bridge,Floating Harbour,1700,290
-284389.19,6701650.563,6339,2006/05/03 13:00:00+01,d99,5100,680,0,0,0,54,12.78,8.42,697.9,14.48,137.1,0,0,0,0,0,0,0,0,0,0,0,0,1955,Netham Lock,Feeder Canal,5100,680
-289036.1314,6701008.409,6340,2006/05/10 13:00:00+01,d5,9000,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,Prince Street Bridge,Floating Harbour,9000,1100
-288531.5121,6701217.017,6341,2006/06/07 13:00:00+01,d18,90000,5600,0,0,0,96,16.82,7.62,702.5,10.73,110.9,0,0,0,0,0,0,0,0,0,0,0,0,1982,Redcliffe Bridge,Floating Harbour,90000,5600
-289186.4951,6701627.563,6342,2006/06/21 13:00:00+01,d4,790,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,St Augustines Reach,Floating Harbour,790,350
-288531.5121,6701217.017,6343,2006/07/12 13:00:00+01,d18,13000,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Redcliffe Bridge,Floating Harbour,13000,4600
-291293.9654,6700743.108,6344,2006/07/19 13:00:00+01,d1,560,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,Baltic Wharf,Floating Harbour,560,380
-288531.5121,6701217.017,6345,2006/07/19 13:00:00+01,d18,7700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,Redcliffe Bridge,Floating Harbour,7700,2700
-289036.1314,6701008.409,6346,2006/08/02 13:00:00+01,d5,1300,530,0,0,0,122,20.39,6.93,769.8,6.45,71.7,0,0,0,0,0,0,0,0,0,0,0,0,2021,Prince Street Bridge,Floating Harbour,1300,530
-289312.6592,6700865.647,6347,2006/09/06 13:00:00+01,d3,1300,360,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,Industrial Museum,Floating Harbour,1300,360
-289186.4951,6701627.563,6348,2006/09/20 13:00:00+01,d4,570,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,St Augustines Reach,Floating Harbour,570,190
-288531.5121,6701217.017,6349,2006/09/20 13:00:00+01,d18,1100,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,Redcliffe Bridge,Floating Harbour,1100,630
-291293.9654,6700743.108,6350,2006/09/27 13:00:00+01,d1,1900,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,Baltic Wharf,Floating Harbour,1900,480
-289036.1314,6701008.409,6351,2006/10/04 13:00:00+01,d5,11000,2500,0,0,0,840,14.75,6.91,674.2,8.35,82.5,0,0,0,0,0,0,0,0,0,0,0,0,2067,Prince Street Bridge,Floating Harbour,11000,2500
-288880.7851,6700758.212,6352,2006/11/01 12:00:00+00,d6,2300,1200,0,0,0,140,12.06,6.86,703.7,9.44,87.9,0,0,0,0,0,0,0,0,0,0,0,0,2085,Bathurst Basin,Floating Harbour,2300,1200
-288457.3322,6701943.483,6353,2006/11/01 12:00:00+00,d9,3500,1700,0,0,0,280,11.95,6.95,698.6,9.93,92.2,0,0,0,0,0,0,0,0,0,0,0,0,2086,Bristol Bridge,Floating Harbour,3500,1700
-289186.4951,6701627.563,6354,2006/11/15 12:00:00+00,d4,1900,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,St Augustines Reach,Floating Harbour,1900,460
-288531.5121,6701217.017,6355,2006/12/28 12:00:00+00,d18,16000,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,Redcliffe Bridge,Floating Harbour,16000,2800
-291293.9654,6700743.108,6356,2007/01/17 12:00:00+00,d1,10000,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,Baltic Wharf,Floating Harbour,10000,4400
-291293.9654,6700743.108,6357,2007/01/31 12:00:00+00,d1,5200,1000,0,0,0,420,6.52,7.32,708.9,13.34,108.8,0,0,0,0,0,0,0,0,0,0,0,0,2151,Baltic Wharf,Floating Harbour,5200,1000
-289036.1314,6701008.409,6358,2007/01/31 12:00:00+00,d5,4200,1300,0,0,0,110,7.08,7.37,692.1,12.75,105.5,0,0,0,0,0,0,0,0,0,0,0,0,2155,Prince Street Bridge,Floating Harbour,4200,1300
-288457.3322,6701943.483,6359,2007/01/31 12:00:00+00,d9,4200,1100,0,0,0,360,7.07,6.26,549.8,12.15,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2157,Bristol Bridge,Floating Harbour,4200,1100
-291293.9654,6700743.108,6360,2007/02/14 12:00:00+00,d1,12000,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,Baltic Wharf,Floating Harbour,12000,3800
-289036.1314,6701008.409,6361,2007/02/28 12:00:00+00,d5,19000,7000,0,0,0,780,8.54,6.74,597,12.25,105,0,0,0,0,0,0,0,0,0,0,0,0,2176,Prince Street Bridge,Floating Harbour,19000,7000
-288880.7851,6700758.212,6362,2007/02/28 12:00:00+00,d6,13000,3000,0,0,0,520,8.57,6.45,627.3,10.41,89.3,0,0,0,0,0,0,0,0,0,0,0,0,2177,Bathurst Basin,Floating Harbour,13000,3000
-289036.1314,6701008.409,6363,2007/03/01 12:00:00+00,d5,27000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,Prince Street Bridge,Floating Harbour,27000,9000
-289036.1314,6701008.409,6364,2007/03/14 12:00:00+00,d5,3200,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191,Prince Street Bridge,Floating Harbour,3200,960
-289036.1314,6701008.409,6365,2007/03/21 12:00:00+00,d5,2700,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,Prince Street Bridge,Floating Harbour,2700,640
-289036.1314,6701008.409,6366,2007/03/28 13:00:00+01,d5,1900,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,Prince Street Bridge,Floating Harbour,1900,480
-289036.1314,6701008.409,6367,2007/04/18 13:00:00+01,d5,1400,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,Prince Street Bridge,Floating Harbour,1400,380
-288531.5121,6701217.017,6368,2007/04/18 13:00:00+01,d18,1800,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,Redcliffe Bridge,Floating Harbour,1800,340
-289186.4951,6701627.563,6369,2007/05/02 13:00:00+01,d4,860,270,0,0,0,14,14.76,7.13,764.4,5.15,50.9,0,0,0,0,0,0,0,0,0,0,0,0,2225,St Augustines Reach,Floating Harbour,860,270
-288457.3322,6701943.483,6370,2007/05/02 13:00:00+01,d9,3400,740,0,0,0,46,14.98,7.51,633,5.68,56.5,0,0,0,0,0,0,0,0,0,0,0,0,2228,Bristol Bridge,Floating Harbour,3400,740
-291293.9654,6700743.108,6371,2007/05/16 13:00:00+01,d1,6000,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,Baltic Wharf,Floating Harbour,6000,530
-289036.1314,6701008.409,6372,2007/05/30 13:00:00+01,d5,8000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,Prince Street Bridge,Floating Harbour,8000,1500
-284389.19,6701650.563,6373,2007/06/06 13:00:00+01,d99,13000,3400,0,0,0,118,16.04,8.21,690.3,9.3,94.5,0,0,0,0,0,0,0,0,0,0,0,0,2255,Netham Lock,Feeder Canal,13000,3400
-291293.9654,6700743.108,6374,2007/06/20 13:00:00+01,d1,23000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,Baltic Wharf,Floating Harbour,23000,10000
-289036.1314,6701008.409,6375,2007/07/11 13:00:00+01,d5,12000,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,Prince Street Bridge,Floating Harbour,12000,2600
-289186.4951,6701627.563,6376,2007/07/25 13:00:00+01,d4,4200,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287,St Augustines Reach,Floating Harbour,4200,900
-288531.5121,6701217.017,6377,2007/07/25 13:00:00+01,d18,10000,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,Redcliffe Bridge,Floating Harbour,10000,1900
-291293.9654,6700743.108,6378,2007/08/01 13:00:00+01,d1,1600,340,0,0,0,22,16.3,8.08,626.8,9.37,95.7,0,0,0,0,0,0,0,0,0,0,0,0,2290,Baltic Wharf,Floating Harbour,1600,340
-290295.4778,6701170.247,6379,2007/08/01 13:00:00+01,d2,2300,410,0,0,0,42,16.32,8.15,627.4,9.44,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2291,S.S. Great Britain,Floating Harbour,2300,410
-289186.4951,6701627.563,6380,2007/08/08 13:00:00+01,d4,2100,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,St Augustines Reach,Floating Harbour,2100,360
-288880.7851,6700758.212,6381,2007/09/05 13:00:00+01,d6,2200,610,0,0,0,17,16.29,8.3,819.1,9.97,101.9,0,0,0,0,0,0,0,0,0,0,0,0,2320,Bathurst Basin,Floating Harbour,2200,610
-288531.5121,6701217.017,6382,2007/09/05 13:00:00+01,d18,8000,800,0,0,0,78,15.65,8.24,728.2,10.2,102.8,0,0,0,0,0,0,0,0,0,0,0,0,2322,Redcliffe Bridge,Floating Harbour,8000,800
-284389.19,6701650.563,6383,2007/09/05 13:00:00+01,d99,6900,1000,0,0,0,49,15.63,8.36,722.2,9.29,93.5,0,0,0,0,0,0,0,0,0,0,0,0,2323,Netham Lock,Feeder Canal,6900,1000
-289186.4951,6701627.563,6384,2007/10/03 13:00:00+01,d4,9200,1600,0,0,0,280,12.95,8.14,1256,8.59,81.8,0,0,0,0,0,0,0,0,0,0,0,0,2339,St Augustines Reach,Floating Harbour,9200,1600
-289186.4951,6701627.563,6385,2007/10/10 13:00:00+01,d4,1800,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,St Augustines Reach,Floating Harbour,1800,780
-289036.1314,6701008.409,6386,2007/10/18 13:00:00+01,d5,72000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349,Prince Street Bridge,Floating Harbour,72000,18000
-291293.9654,6700743.108,6387,2007/10/17 13:00:00+01,d1,7200,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,Baltic Wharf,Floating Harbour,7200,1300
-289186.4951,6701627.563,6388,2007/11/21 12:00:00+00,d4,11000,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,St Augustines Reach,Floating Harbour,11000,3800
-291293.9654,6700743.108,6389,2007/11/28 12:00:00+00,d1,5000,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,Baltic Wharf,Floating Harbour,5000,540
-289186.4951,6701627.563,6390,2007/12/10 12:00:00+00,d4,17000,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,St Augustines Reach,Floating Harbour,17000,6600
-290295.4778,6701170.247,6391,2007/12/12 12:00:00+00,d2,29000,7000,0,0,0,1100,6.94,8.1,558.5,11.2,92.3,0,0,0,0,0,0,0,0,0,0,0,0,2405,S.S. Great Britain,Floating Harbour,29000,7000
-289036.1314,6701008.409,6392,2007/12/19 12:00:00+00,d5,4800,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,Prince Street Bridge,Floating Harbour,4800,1400
-288531.5121,6701217.017,6393,2007/12/19 12:00:00+00,d18,3200,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,Redcliffe Bridge,Floating Harbour,3200,1400
-288880.7851,6700758.212,6394,2008/01/09 12:00:00+00,d6,8800,2600,0,0,0,720,5.57,8.34,663.7,12.43,99,0,0,0,0,0,0,0,0,0,0,0,0,2423,Bathurst Basin,Floating Harbour,8800,2600
-284389.19,6701650.563,6395,2008/01/09 12:00:00+00,d99,73000,18000,0,0,0,2800,6.26,8.39,633.3,14.15,114.6,0,0,0,0,0,0,0,0,0,0,0,0,2426,Netham Lock,Feeder Canal,73000,18000
-289036.1314,6701008.409,6396,2008/01/24 12:00:00+00,d5,11000,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,Prince Street Bridge,Floating Harbour,11000,5200
-289036.1314,6701008.409,6397,2008/01/30 12:00:00+00,d5,7600,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,Prince Street Bridge,Floating Harbour,7600,1900
-289186.4951,6701627.563,6398,2008/02/06 12:00:00+00,d4,15000,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,St Augustines Reach,Floating Harbour,15000,7800
-289186.4951,6701627.563,6399,2008/02/27 12:00:00+00,d4,25000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,St Augustines Reach,Floating Harbour,25000,800
-291293.9654,6700743.108,6400,2008/03/27 12:00:00+00,d1,540,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,Baltic Wharf,Floating Harbour,540,100
-288457.3322,6701943.483,6401,2008/04/09 13:00:00+01,d9,2100,1200,0,0,0,170,8.72,8.56,796.7,12.56,108.2,0,0,0,0,0,0,0,0,0,0,0,0,2504,Bristol Bridge,Floating Harbour,2100,1200
-284389.19,6701650.563,6402,2008/04/09 13:00:00+01,d99,3900,1300,0,0,0,200,8.49,8.55,709.7,12.22,104.6,0,0,0,0,0,0,0,0,0,0,0,0,2506,Netham Lock,Feeder Canal,3900,1300
-291293.9654,6700743.108,6403,2008/04/30 13:00:00+01,d1,3000,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,Baltic Wharf,Floating Harbour,3000,600
-289186.4951,6701627.563,6404,2004/02/18 12:00:00+00,d4,6200,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,St Augustines Reach,Floating Harbour,6200,810
-291293.9654,6700743.108,6405,2008/05/28 13:00:00+01,d1,10000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,Baltic Wharf,Floating Harbour,10000,1300
-289312.6592,6700865.647,6406,2004/02/25 12:00:00+00,d3,20000,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,Industrial Museum,Floating Harbour,20000,3300
-290295.4778,6701170.247,6407,2014/10/15 11:05:00+01,d2,14000,2000,0,0,0,0,16.3,7.74,1205,9.5,99.8,0,0.37,0,0,0,0,0,0,0,0,0,0,4485,S.S. Great Britain,Floating Harbour,14000,2000
-294567.3876,6707251.729,6408,2007/07/16 13:00:00+01,r3b,25000,0,0,0,0,0,14.23,7.82,651.5,9.07,88.6,0,0,0,0,0,0,0,0,9000,0,0,0,7833,Sea Mills,Trym,25000,0
-289036.1314,6701008.409,6409,2008/05/28 13:00:00+01,d5,6200,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,Prince Street Bridge,Floating Harbour,6200,2100
-284389.19,6701650.563,6410,2004/02/25 12:00:00+00,d99,23000,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,Netham Lock,Feeder Canal,23000,4300
-291293.9654,6700743.108,6411,2014/11/12 10:10:00+00,d1,59000,2000,0,0,0,0,10.5,8.21,957,13.05,116.8,0.15,0.47,0,0.264,0,0.203076923,0,0,0,0,0,0,4505,Baltic Wharf,Floating Harbour,59000,2000
-283531.5783,6699580.084,6412,2007/07/17 13:00:00+01,r9,880000,0,0,0,0,0,15.56,8.03,261.8,9.18,92.2,0,0,0,0,0,0,0,0,220000,11,0,0,7841,Allison Road,Brislington Brook,880000,0
-288531.5121,6701217.017,6413,2008/05/28 13:00:00+01,d18,18000,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,Redcliffe Bridge,Floating Harbour,18000,3800
-288457.3322,6701943.483,6414,2008/06/04 13:00:00+01,d9,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,Bristol Bridge,Floating Harbour,0,820
-289312.6592,6700865.647,6415,2008/06/11 13:00:00+01,d3,2100,640,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,Industrial Museum,Floating Harbour,2100,640
-289036.1314,6701008.409,6416,2008/06/11 13:00:00+01,d5,2600,1800,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,Prince Street Bridge,Floating Harbour,2600,1800
-290295.4778,6701170.247,6417,2008/07/09 13:00:00+01,d2,18000,900,0,0,0,160,16.12,8.1,747.7,8.94,91,0,0,0,0,0,0,0,0,0,0,0,0,2571,S.S. Great Britain,Floating Harbour,18000,900
-289186.4951,6701627.563,6418,2008/07/14 13:00:00+01,d4,9000,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,St Augustines Reach,Floating Harbour,9000,2200
-291293.9654,6700743.108,6419,2008/07/23 13:00:00+01,d1,2500,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,Baltic Wharf,Floating Harbour,2500,360
-289186.4951,6701627.563,6420,2008/07/23 13:00:00+01,d4,17000,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,St Augustines Reach,Floating Harbour,17000,7300
-291293.9654,6700743.108,6421,2008/07/30 13:00:00+01,d1,2100,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587,Baltic Wharf,Floating Harbour,2100,480
-289186.4951,6701627.563,6422,2008/07/30 13:00:00+01,d4,5500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,St Augustines Reach,Floating Harbour,5500,4500
-289036.1314,6701008.409,6423,2008/08/06 13:00:00+01,d5,12000,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593,Prince Street Bridge,Floating Harbour,12000,2600
-291293.9654,6700743.108,6424,2008/08/13 13:00:00+01,d1,3200,1200,0,0,0,420,16.88,7.76,829.6,9.2,95.2,0,0,0,0,0,0,0,0,0,0,0,0,2595,Baltic Wharf,Floating Harbour,3200,1200
-289186.4951,6701627.563,6425,2008/08/13 13:00:00+01,d4,20000,11000,0,0,0,590,16.78,7.92,804.2,8.05,83.1,0,0,0,0,0,0,0,0,0,0,0,0,2598,St Augustines Reach,Floating Harbour,20000,11000
-289186.4951,6701627.563,6426,2008/08/20 13:00:00+01,d4,15000,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,St Augustines Reach,Floating Harbour,15000,4300
-289036.1314,6701008.409,6427,2008/08/27 13:00:00+01,d5,5000,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,Prince Street Bridge,Floating Harbour,5000,1400
-289186.4951,6701627.563,6428,2008/09/10 13:00:00+01,d4,21000,4500,0,0,0,380,14.35,8.11,750.1,9.72,95.3,0,0,0,0,0,0,0,0,0,0,0,0,2619,St Augustines Reach,Floating Harbour,21000,4500
-291293.9654,6700743.108,6429,2008/09/24 13:00:00+01,d1,1900,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,Baltic Wharf,Floating Harbour,1900,370
-289186.4951,6701627.563,6430,2008/10/22 13:00:00+01,d4,19000,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,St Augustines Reach,Floating Harbour,19000,3200
-288531.5121,6701217.017,6431,2008/10/29 12:00:00+00,d18,3100,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2657,Redcliffe Bridge,Floating Harbour,3100,600
-288531.5121,6701217.017,6432,2008/11/05 12:00:00+00,d18,17000,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,Redcliffe Bridge,Floating Harbour,17000,4500
-289036.1314,6701008.409,6433,2008/11/12 12:00:00+00,d5,38000,11000,0,0,0,3100,8.16,7.88,526.3,11.37,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2666,Prince Street Bridge,Floating Harbour,38000,11000
-289186.4951,6701627.563,6434,2008/11/13 12:00:00+00,d4,27000,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,St Augustines Reach,Floating Harbour,27000,7700
-288531.5121,6701217.017,6435,2008/11/13 12:00:00+00,d18,26000,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,Redcliffe Bridge,Floating Harbour,26000,4500
-288531.5121,6701217.017,6436,2008/11/26 12:00:00+00,d18,22000,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,Redcliffe Bridge,Floating Harbour,22000,3700
-289312.6592,6700865.647,6437,2008/12/17 12:00:00+00,d3,13000,3200,0,0,0,520,5.38,7.92,593.5,13.25,105,0,0,0,0,0,0,0,0,0,0,0,0,2693,Industrial Museum,Floating Harbour,13000,3200
-288531.5121,6701217.017,6438,2008/12/17 12:00:00+00,d18,15000,3300,0,0,0,630,5.51,7.91,527.4,14.37,114.2,0,0,0,0,0,0,0,0,0,0,0,0,2698,Redcliffe Bridge,Floating Harbour,15000,3300
-289186.4951,6701627.563,6439,2008/12/22 12:00:00+00,d4,20000,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,St Augustines Reach,Floating Harbour,20000,7500
-291293.9654,6700743.108,6440,2009/01/14 12:00:00+00,d1,11000,2900,0,0,0,890,4.99,8.07,1087.3,14.17,111.3,0,0,0,0,0,0,0,0,0,0,0,0,2712,Baltic Wharf,Floating Harbour,11000,2900
